ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Var_1;Work_Experience_Imputed;Family_Size_Imputed
466705;M;Yes;66;No;Lawyer;0.0;Low;3.0;Cat_6;0.0;3.0
466707;F;Yes;47;Yes;Homemaker;1.0;Low;4.0;Cat_6;1.0;4.0
466713;F;Yes;68;Yes;Artist;1.0;High;4.0;Cat_6;1.0;4.0
466718;M;Yes;73;;Executive;0.0;High;2.0;Cat_6;0.0;2.0
466720;F;Yes;59;No;Lawyer;0.0;Low;1.0;Cat_2;0.0;1.0
466721;M;Yes;38;Yes;Doctor;7.0;Average;2.0;Cat_6;7.0;2.0
466725;F;Yes;76;No;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
466731;F;Yes;40;Yes;Engineer;3.0;Low;2.0;Cat_4;3.0;2.0
466732;F;Yes;49;Yes;Engineer;0.0;High;2.0;Cat_4;0.0;2.0
466733;F;No;33;No;Homemaker;0.0;Low;;Cat_4;0.0;2.0
466735;M;No;18;No;Healthcare;1.0;Low;;Cat_6;1.0;2.0
466746;F;Yes;69;Yes;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
466749;M;No;22;;Healthcare;1.0;Low;5.0;Cat_3;1.0;5.0
466750;F;No;18;;Healthcare;0.0;Low;3.0;Cat_3;0.0;3.0
466751;F;No;20;;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
466752;M;Yes;36;Yes;Healthcare;1.0;Low;1.0;Cat_6;1.0;1.0
466753;F;Yes;67;Yes;Artist;0.0;Average;2.0;Cat_3;0.0;2.0
466754;F;Yes;37;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
466759;F;No;26;No;Healthcare;2.0;Low;;Cat_6;2.0;2.0
466760;M;Yes;51;Yes;Doctor;1.0;Average;4.0;Cat_6;1.0;4.0
466765;F;Yes;67;Yes;Lawyer;1.0;Low;2.0;Cat_6;1.0;2.0
466769;F;No;29;Yes;Entertainment;1.0;Low;4.0;Cat_6;1.0;4.0
466775;F;Yes;76;Yes;Lawyer;0.0;Low;2.0;Cat_6;0.0;2.0
466776;M;Yes;86;Yes;Lawyer;0.0;Low;1.0;Cat_6;0.0;1.0
466777;F;Yes;51;Yes;Homemaker;9.0;Average;2.0;Cat_6;9.0;2.0
466778;M;Yes;35;Yes;Entertainment;1.0;Low;2.0;Cat_3;1.0;2.0
466788;M;No;30;No;Doctor;3.0;Low;2.0;Cat_6;3.0;2.0
466790;M;Yes;47;Yes;Doctor;0.0;Average;2.0;Cat_3;0.0;2.0
466791;M;Yes;81;No;Lawyer;0.0;Low;1.0;Cat_6;0.0;1.0
466792;F;Yes;85;No;Lawyer;0.0;Low;1.0;Cat_6;0.0;1.0
466795;M;;60;Yes;Entertainment;;Average;5.0;Cat_6;2.552586938083121;5.0
466799;F;No;21;No;Healthcare;2.0;Low;3.0;Cat_6;2.0;3.0
466802;F;;40;Yes;Engineer;0.0;Low;1.0;Cat_6;0.0;1.0
466804;F;;35;Yes;Homemaker;4.0;Low;1.0;Cat_3;4.0;1.0
466807;F;;35;Yes;Healthcare;0.0;Low;1.0;Cat_4;0.0;1.0
466808;F;No;41;No;Engineer;1.0;Low;1.0;Cat_6;1.0;1.0
466810;M;No;18;No;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
466811;M;No;22;No;Healthcare;0.0;Low;;Cat_4;0.0;2.0
466813;M;Yes;61;Yes;Artist;0.0;Low;;Cat_6;0.0;2.0
466814;M;No;23;No;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
466815;M;No;31;No;Healthcare;1.0;Low;5.0;Cat_4;1.0;5.0
466816;M;Yes;82;Yes;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
466818;M;Yes;84;No;Executive;1.0;High;2.0;Cat_6;1.0;2.0
466826;M;Yes;41;Yes;Entertainment;1.0;Low;2.0;Cat_6;1.0;2.0
466832;F;Yes;66;Yes;Artist;0.0;Average;2.0;Cat_4;0.0;2.0
466833;M;Yes;57;Yes;Artist;5.0;Low;2.0;Cat_6;5.0;2.0
466846;M;No;20;No;Healthcare;3.0;Low;4.0;Cat_2;3.0;4.0
466863;F;No;32;No;Homemaker;14.0;Low;1.0;Cat_6;14.0;1.0
466867;F;No;29;No;Homemaker;11.0;Low;1.0;Cat_6;11.0;1.0
466871;M;Yes;36;Yes;Executive;;High;4.0;Cat_6;2.552586938083121;4.0
466874;M;Yes;38;Yes;Entertainment;1.0;Average;3.0;Cat_6;1.0;3.0
466884;F;Yes;43;No;Doctor;1.0;Low;1.0;Cat_6;1.0;1.0
466886;F;No;42;No;Marketing;1.0;Low;1.0;Cat_6;1.0;1.0
466891;F;Yes;48;No;Homemaker;8.0;Low;1.0;Cat_6;8.0;1.0
466905;M;Yes;62;Yes;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
466906;M;No;63;Yes;Artist;0.0;Low;2.0;Cat_6;0.0;2.0
466908;M;Yes;60;Yes;Entertainment;1.0;Low;2.0;Cat_6;1.0;2.0
466909;M;Yes;63;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
466910;M;Yes;62;Yes;Entertainment;9.0;Low;1.0;Cat_6;9.0;1.0
466917;M;Yes;40;No;Executive;4.0;Low;;Cat_6;4.0;2.0
466918;M;Yes;63;Yes;Artist;0.0;Average;1.0;Cat_6;0.0;1.0
466920;M;No;19;No;Healthcare;6.0;Low;4.0;Cat_3;6.0;4.0
466923;F;No;21;No;Homemaker;8.0;Low;1.0;Cat_6;8.0;1.0
466926;M;No;21;No;Healthcare;1.0;Low;;Cat_6;1.0;2.0
466927;M;No;22;No;Engineer;6.0;Low;5.0;Cat_2;6.0;5.0
466936;M;Yes;60;No;Lawyer;1.0;High;3.0;Cat_6;1.0;3.0
466938;M;Yes;59;Yes;Artist;8.0;Low;1.0;Cat_6;8.0;1.0
466939;M;Yes;73;No;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
466951;F;Yes;52;Yes;Artist;0.0;High;3.0;Cat_6;0.0;3.0
466954;F;Yes;66;No;Doctor;9.0;Average;2.0;Cat_6;9.0;2.0
466955;M;Yes;61;No;Entertainment;1.0;Low;4.0;Cat_3;1.0;4.0
466956;F;Yes;61;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
466961;F;Yes;61;Yes;Artist;2.0;Average;2.0;Cat_6;2.0;2.0
466966;M;Yes;59;Yes;Entertainment;1.0;Average;2.0;Cat_6;1.0;2.0
466967;M;Yes;51;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
466970;F;Yes;36;Yes;Homemaker;9.0;Low;2.0;Cat_4;9.0;2.0
466971;M;No;71;Yes;Executive;9.0;Low;3.0;Cat_6;9.0;3.0
466975;M;Yes;48;Yes;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
466990;M;Yes;43;Yes;Entertainment;9.0;Average;2.0;Cat_6;9.0;2.0
466996;F;No;36;Yes;Artist;9.0;Low;1.0;Cat_6;9.0;1.0
466998;F;Yes;57;No;Artist;;Average;3.0;Cat_6;2.552586938083121;3.0
466999;M;No;33;Yes;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
467000;F;No;31;Yes;Artist;1.0;Low;6.0;Cat_4;1.0;6.0
467008;M;Yes;57;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
467009;F;No;33;No;Homemaker;2.0;Low;4.0;Cat_3;2.0;4.0
467022;M;No;30;Yes;Artist;1.0;Low;5.0;Cat_6;1.0;5.0
467023;M;Yes;26;No;Doctor;8.0;Average;2.0;Cat_6;8.0;2.0
467025;F;No;29;No;Engineer;1.0;Low;3.0;Cat_6;1.0;3.0
467044;F;No;42;Yes;Marketing;0.0;Low;1.0;Cat_7;0.0;1.0
467046;F;No;30;No;Doctor;0.0;Low;5.0;Cat_3;0.0;5.0
467050;F;No;18;No;Engineer;1.0;Low;5.0;Cat_2;1.0;5.0
467053;M;No;18;No;Healthcare;5.0;Low;4.0;Cat_6;5.0;4.0
467058;M;Yes;80;No;Executive;0.0;High;2.0;Cat_6;0.0;2.0
467060;M;No;35;No;Engineer;7.0;Low;2.0;Cat_6;7.0;2.0
467063;M;Yes;45;Yes;Entertainment;1.0;Average;2.0;Cat_6;1.0;2.0
467073;M;No;42;Yes;Engineer;8.0;Low;1.0;Cat_6;8.0;1.0
467078;F;Yes;26;No;Healthcare;;High;2.0;Cat_7;2.552586938083121;2.0
467079;M;Yes;38;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
467084;M;Yes;41;Yes;Artist;1.0;Average;7.0;Cat_6;1.0;7.0
467085;M;No;45;Yes;Entertainment;1.0;Low;2.0;Cat_6;1.0;2.0
467088;M;Yes;57;Yes;Artist;1.0;Low;1.0;Cat_3;1.0;1.0
467092;F;No;33;Yes;Healthcare;5.0;Low;4.0;Cat_6;5.0;4.0
467093;F;Yes;51;Yes;Artist;8.0;Average;2.0;Cat_6;8.0;2.0
467098;M;Yes;85;No;Executive;1.0;Low;2.0;Cat_6;1.0;2.0
467099;F;No;30;No;Entertainment;0.0;Low;3.0;Cat_6;0.0;3.0
467107;M;Yes;38;Yes;Engineer;1.0;Average;3.0;Cat_4;1.0;3.0
467111;M;Yes;66;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
467112;M;No;40;Yes;Artist;0.0;Low;2.0;Cat_2;0.0;2.0
467113;M;Yes;83;Yes;Lawyer;;Low;1.0;Cat_6;2.552586938083121;1.0
467114;M;Yes;61;Yes;Marketing;1.0;Average;3.0;Cat_6;1.0;3.0
467116;M;Yes;65;Yes;Executive;1.0;High;2.0;Cat_6;1.0;2.0
467119;M;Yes;37;No;Marketing;0.0;High;4.0;Cat_7;0.0;4.0
467121;M;Yes;47;Yes;Doctor;0.0;Low;;Cat_6;0.0;2.0
467125;M;Yes;51;No;Entertainment;1.0;Average;4.0;Cat_3;1.0;4.0
467127;M;Yes;73;No;Lawyer;;Low;1.0;Cat_6;2.552586938083121;1.0
467129;F;;49;No;Marketing;1.0;Average;3.0;Cat_4;1.0;3.0
467132;F;Yes;73;Yes;Engineer;0.0;Low;2.0;Cat_6;0.0;2.0
467136;M;Yes;37;No;Entertainment;1.0;Average;4.0;Cat_4;1.0;4.0
467137;F;Yes;55;Yes;Engineer;0.0;Low;1.0;Cat_6;0.0;1.0
467138;F;No;32;No;Homemaker;12.0;Low;1.0;Cat_6;12.0;1.0
467139;F;No;28;Yes;Artist;0.0;Low;3.0;Cat_6;0.0;3.0
467143;F;No;50;No;Lawyer;0.0;Low;3.0;Cat_6;0.0;3.0
467144;M;Yes;38;Yes;Entertainment;1.0;Low;2.0;Cat_6;1.0;2.0
467146;F;No;28;No;Homemaker;8.0;Low;1.0;Cat_6;8.0;1.0
467147;M;No;46;Yes;Entertainment;1.0;Low;1.0;Cat_6;1.0;1.0
467153;F;Yes;47;Yes;Artist;0.0;Low;;Cat_6;0.0;2.0
467157;M;Yes;39;Yes;Executive;8.0;High;6.0;Cat_7;8.0;6.0
467158;F;No;26;No;Healthcare;1.0;Low;;Cat_6;1.0;2.0
467159;F;Yes;37;Yes;Homemaker;9.0;High;2.0;Cat_6;9.0;2.0
467160;M;Yes;43;No;Unknown;1.0;Average;2.0;Cat_3;1.0;2.0
467165;F;No;27;No;Homemaker;;Low;1.0;Cat_6;2.552586938083121;1.0
467167;M;Yes;69;Yes;Artist;1.0;Average;;Cat_3;1.0;2.0
467168;M;Yes;47;Yes;Artist;9.0;Average;2.0;Cat_1;9.0;2.0
467172;M;No;36;;Artist;9.0;Low;2.0;Cat_6;9.0;2.0
467180;M;Yes;43;Yes;Healthcare;1.0;Low;3.0;Cat_3;1.0;3.0
467183;M;Yes;42;Yes;Entertainment;3.0;Average;4.0;Cat_6;3.0;4.0
467185;M;No;29;Yes;Artist;0.0;Low;3.0;Cat_6;0.0;3.0
467189;F;Yes;45;Yes;Artist;1.0;High;4.0;Cat_6;1.0;4.0
467193;M;Yes;88;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
467201;F;No;33;Yes;Engineer;;Low;5.0;Cat_7;2.552586938083121;5.0
467202;M;Yes;18;No;Doctor;0.0;Low;4.0;Cat_6;0.0;4.0
467208;F;Yes;41;Yes;Homemaker;;High;2.0;Cat_6;2.552586938083121;2.0
467212;F;No;28;Yes;Doctor;1.0;Low;3.0;Cat_6;1.0;3.0
467216;F;No;30;Yes;Entertainment;0.0;Low;1.0;Cat_6;0.0;1.0
467217;F;Yes;79;Yes;Lawyer;;High;2.0;Cat_6;2.552586938083121;2.0
467218;F;No;27;Yes;Artist;8.0;Low;1.0;Cat_6;8.0;1.0
467223;F;Yes;53;Yes;Engineer;0.0;Average;4.0;Cat_6;0.0;4.0
467227;F;No;43;Yes;Artist;14.0;Low;1.0;Cat_4;14.0;1.0
467230;M;No;19;No;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
467232;M;No;26;No;Entertainment;1.0;Low;2.0;Cat_6;1.0;2.0
467233;F;No;67;No;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
467235;F;No;32;Yes;Artist;1.0;Low;2.0;Cat_5;1.0;2.0
467238;F;No;26;No;Doctor;7.0;Low;4.0;Cat_6;7.0;4.0
467239;F;No;29;No;Engineer;0.0;Low;3.0;Cat_6;0.0;3.0
467241;F;No;33;Yes;Artist;9.0;Low;1.0;Cat_6;9.0;1.0
467242;M;No;22;No;Doctor;0.0;Low;3.0;Cat_6;0.0;3.0
467247;F;No;27;No;Engineer;0.0;Low;2.0;Cat_6;0.0;2.0
467256;M;No;30;No;Healthcare;1.0;Low;4.0;Cat_2;1.0;4.0
467260;M;No;25;No;Doctor;8.0;Low;4.0;Cat_6;8.0;4.0
467263;F;No;32;No;Marketing;;Low;1.0;Cat_4;2.552586938083121;1.0
467268;M;Yes;85;Yes;Lawyer;;Low;1.0;Cat_6;2.552586938083121;1.0
467275;M;No;29;Yes;Healthcare;;Low;;Cat_6;2.552586938083121;2.0
467281;M;Yes;56;Yes;Lawyer;0.0;Low;4.0;Cat_6;0.0;4.0
467283;M;Yes;52;Yes;Artist;0.0;Average;3.0;Cat_2;0.0;3.0
467288;F;No;25;No;Healthcare;;Low;5.0;Cat_6;2.552586938083121;5.0
467296;F;Yes;65;Yes;Artist;;Average;2.0;Cat_3;2.552586938083121;2.0
467300;F;Yes;49;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
467301;F;Yes;73;No;Lawyer;1.0;Low;2.0;Cat_6;1.0;2.0
467303;M;Yes;36;Yes;Doctor;2.0;Average;2.0;Cat_6;2.0;2.0
467309;F;No;36;Yes;Engineer;4.0;Low;1.0;Cat_7;4.0;1.0
467311;M;Yes;71;Yes;Lawyer;1.0;High;3.0;Cat_6;1.0;3.0
467312;F;Yes;55;Yes;Artist;0.0;Low;2.0;Cat_6;0.0;2.0
467313;M;Yes;35;Yes;Entertainment;1.0;Average;2.0;Cat_6;1.0;2.0
467314;M;Yes;41;No;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
467317;M;No;42;Yes;Artist;1.0;Low;1.0;Cat_2;1.0;1.0
467318;M;Yes;35;Yes;Doctor;;Low;2.0;Cat_6;2.552586938083121;2.0
467322;F;Yes;48;Yes;Artist;1.0;Average;2.0;Cat_1;1.0;2.0
467325;F;Yes;73;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
467329;F;No;40;Yes;Doctor;1.0;Low;1.0;Cat_6;1.0;1.0
467338;F;No;29;Yes;Healthcare;3.0;Low;6.0;Cat_6;3.0;6.0
467339;M;;62;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
467344;M;Yes;89;Yes;Lawyer;0.0;Low;2.0;Cat_6;0.0;2.0
467345;M;Yes;86;Yes;Lawyer;0.0;Low;1.0;Cat_6;0.0;1.0
467346;M;Yes;38;Yes;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
467352;M;Yes;45;Yes;Executive;0.0;High;4.0;Cat_6;0.0;4.0
467355;M;No;26;No;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
467357;M;Yes;55;Yes;Unknown;1.0;Low;2.0;Cat_6;1.0;2.0
467358;F;Yes;52;Yes;Artist;1.0;Average;5.0;Cat_6;1.0;5.0
467359;M;Yes;43;Yes;Artist;5.0;Average;2.0;Cat_6;5.0;2.0
467365;M;No;35;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
467367;M;Yes;73;Yes;Lawyer;1.0;Low;2.0;Cat_6;1.0;2.0
467369;M;No;41;Yes;Artist;4.0;Low;3.0;Cat_6;4.0;3.0
467373;M;No;27;Yes;Healthcare;;Low;1.0;Cat_6;2.552586938083121;1.0
467375;M;Yes;35;Yes;Entertainment;6.0;Low;3.0;Cat_6;6.0;3.0
467378;F;Yes;63;Yes;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
467384;M;No;41;Yes;Unknown;;Low;1.0;Cat_6;2.552586938083121;1.0
467385;M;No;53;No;Artist;1.0;Low;;Cat_4;1.0;2.0
467389;M;No;42;No;Engineer;0.0;Low;;Cat_6;0.0;2.0
467393;F;Yes;46;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
467398;M;Yes;38;No;Entertainment;0.0;Low;2.0;Cat_6;0.0;2.0
467399;M;Yes;25;Yes;Doctor;1.0;Low;3.0;Cat_6;1.0;3.0
467403;F;Yes;40;Yes;Artist;7.0;Average;3.0;Cat_4;7.0;3.0
467410;F;Yes;55;Yes;Lawyer;1.0;Low;2.0;Cat_6;1.0;2.0
467415;F;No;29;Yes;Healthcare;0.0;Low;1.0;Cat_6;0.0;1.0
467419;F;Yes;39;Yes;Artist;2.0;Low;1.0;Cat_6;2.0;1.0
467421;M;Yes;50;No;Doctor;1.0;Average;3.0;Cat_6;1.0;3.0
467422;F;Yes;61;Yes;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
467423;M;Yes;56;Yes;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
467434;M;No;40;Yes;Entertainment;1.0;Low;3.0;Cat_1;1.0;3.0
467437;F;Yes;86;Yes;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
467438;M;No;27;No;Entertainment;5.0;Low;3.0;Cat_6;5.0;3.0
467441;M;No;35;Yes;Artist;;Low;1.0;Cat_6;2.552586938083121;1.0
467442;M;Yes;56;Yes;Artist;;Average;2.0;Cat_6;2.552586938083121;2.0
467444;F;Yes;36;Yes;Artist;;Low;2.0;Cat_6;2.552586938083121;2.0
467445;M;Yes;32;No;Doctor;9.0;Low;2.0;Cat_2;9.0;2.0
467449;F;Yes;85;Yes;Lawyer;1.0;Low;2.0;Cat_6;1.0;2.0
467451;F;Yes;51;Yes;Artist;0.0;Low;1.0;Cat_1;0.0;1.0
467455;F;No;41;Yes;Artist;8.0;Low;2.0;Cat_6;8.0;2.0
467456;M;Yes;42;No;Executive;5.0;High;4.0;Cat_6;5.0;4.0
467457;F;No;30;Yes;Marketing;0.0;Low;6.0;Cat_6;0.0;6.0
467459;M;Yes;42;Yes;Executive;;High;5.0;Cat_6;2.552586938083121;5.0
467463;F;Yes;42;Yes;Artist;9.0;Average;3.0;Cat_6;9.0;3.0
467468;F;No;25;No;Healthcare;;Low;5.0;Cat_7;2.552586938083121;5.0
467472;M;Yes;60;Yes;Executive;4.0;High;4.0;Cat_6;4.0;4.0
467474;M;No;18;No;Healthcare;2.0;Low;5.0;Cat_6;2.0;5.0
467479;M;Yes;36;Yes;Executive;0.0;Average;4.0;Cat_6;0.0;4.0
467481;M;Yes;49;Yes;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
467482;M;Yes;42;Yes;Executive;1.0;High;3.0;Cat_6;1.0;3.0
467487;M;Yes;42;No;Artist;1.0;Average;5.0;Cat_4;1.0;5.0
467488;F;Yes;39;Yes;Entertainment;;Average;2.0;Cat_2;2.552586938083121;2.0
467492;F;Yes;62;Yes;Doctor;1.0;Low;2.0;Cat_7;1.0;2.0
467493;M;Yes;47;Yes;Executive;0.0;High;4.0;;0.0;4.0
467499;M;Yes;39;Yes;Artist;;Low;3.0;Cat_6;2.552586938083121;3.0
467500;F;Yes;25;Yes;Artist;3.0;High;2.0;Cat_6;3.0;2.0
467503;F;No;27;Yes;Artist;1.0;Low;4.0;Cat_6;1.0;4.0
467504;F;;31;No;Doctor;0.0;Low;4.0;Cat_6;0.0;4.0
467505;M;Yes;36;Yes;Artist;0.0;Low;4.0;Cat_6;0.0;4.0
467510;M;Yes;51;Yes;Entertainment;3.0;Low;3.0;Cat_6;3.0;3.0
467511;M;Yes;63;Yes;Entertainment;;Low;1.0;Cat_6;2.552586938083121;1.0
467514;M;No;40;Yes;Artist;;Low;4.0;Cat_6;2.552586938083121;4.0
467518;M;No;22;No;Doctor;1.0;Low;;Cat_6;1.0;2.0
467532;M;Yes;52;Yes;Artist;9.0;Low;1.0;Cat_6;9.0;1.0
467533;M;Yes;89;Yes;Lawyer;4.0;Low;1.0;Cat_6;4.0;1.0
467537;F;Yes;65;No;Lawyer;;High;3.0;Cat_6;2.552586938083121;3.0
467539;M;Yes;48;Yes;Artist;;Average;4.0;Cat_7;2.552586938083121;4.0
467540;M;Yes;48;Yes;Healthcare;1.0;Average;4.0;Cat_6;1.0;4.0
467542;M;No;31;Yes;Healthcare;8.0;Low;1.0;Cat_6;8.0;1.0
467557;F;Yes;62;Yes;Artist;;Average;2.0;Cat_6;2.552586938083121;2.0
467559;M;Yes;58;Yes;Executive;0.0;Average;4.0;Cat_6;0.0;4.0
467565;M;Yes;60;Yes;Artist;0.0;Low;3.0;Cat_6;0.0;3.0
467569;M;No;19;No;Healthcare;;Low;4.0;Cat_6;2.552586938083121;4.0
467570;M;No;18;No;Healthcare;14.0;Low;;Cat_6;14.0;2.0
467576;M;Yes;48;Yes;Doctor;1.0;Average;3.0;Cat_6;1.0;3.0
467579;M;No;35;Yes;Doctor;5.0;Low;1.0;Cat_6;5.0;1.0
467580;M;No;27;Yes;Doctor;;Low;3.0;Cat_6;2.552586938083121;3.0
467588;M;Yes;60;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
467589;M;No;32;No;Entertainment;0.0;Low;1.0;Cat_6;0.0;1.0
467592;M;Yes;40;Yes;Entertainment;7.0;Low;2.0;Cat_6;7.0;2.0
467595;F;No;25;Yes;Healthcare;0.0;Low;1.0;Cat_6;0.0;1.0
467596;M;Yes;42;No;Artist;1.0;Low;5.0;Cat_3;1.0;5.0
467604;M;No;26;No;Healthcare;8.0;Low;8.0;Cat_4;8.0;8.0
467608;M;No;27;Yes;Engineer;6.0;Low;1.0;Cat_6;6.0;1.0
467609;M;No;42;No;Artist;2.0;Low;4.0;Cat_6;2.0;4.0
467610;F;Yes;77;Yes;Lawyer;4.0;Low;1.0;Cat_6;4.0;1.0
467612;M;Yes;70;Yes;Executive;0.0;Low;;Cat_7;0.0;2.0
467614;M;Yes;36;No;Artist;4.0;Average;2.0;Cat_6;4.0;2.0
467620;M;Yes;57;Yes;Lawyer;6.0;Low;3.0;Cat_6;6.0;3.0
467621;M;Yes;76;Yes;Lawyer;1.0;Low;1.0;Cat_6;1.0;1.0
467623;M;Yes;77;Yes;Unknown;0.0;High;2.0;Cat_6;0.0;2.0
467629;M;Yes;52;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
467635;F;No;35;Yes;Artist;9.0;Low;1.0;Cat_6;9.0;1.0
467641;M;Yes;43;Yes;Doctor;9.0;Average;2.0;Cat_6;9.0;2.0
467643;M;No;43;Yes;Artist;14.0;Low;1.0;Cat_3;14.0;1.0
467654;F;Yes;62;Yes;Artist;;High;4.0;Cat_6;2.552586938083121;4.0
467657;M;No;21;No;Healthcare;0.0;Low;4.0;Cat_3;0.0;4.0
467658;M;No;23;No;Healthcare;0.0;Low;4.0;Cat_3;0.0;4.0
467659;M;Yes;65;Yes;Entertainment;0.0;Average;2.0;Cat_6;0.0;2.0
467664;M;Yes;35;Yes;Executive;4.0;High;4.0;Cat_6;4.0;4.0
467666;M;Yes;48;Yes;Executive;4.0;High;3.0;Cat_6;4.0;3.0
467667;M;Yes;33;No;Doctor;9.0;Low;2.0;Cat_6;9.0;2.0
467669;M;Yes;82;No;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
467673;M;Yes;45;No;Executive;1.0;High;4.0;Cat_6;1.0;4.0
467678;M;No;56;No;Marketing;1.0;Low;2.0;Cat_6;1.0;2.0
467679;F;Yes;49;Yes;Artist;;Average;4.0;Cat_2;2.552586938083121;4.0
467683;M;Yes;30;Yes;Healthcare;8.0;High;3.0;Cat_2;8.0;3.0
467684;M;No;37;Yes;Healthcare;8.0;Low;3.0;Cat_2;8.0;3.0
467685;M;Yes;51;No;Marketing;0.0;High;6.0;Cat_4;0.0;6.0
467693;M;Yes;59;Yes;Entertainment;5.0;High;5.0;Cat_6;5.0;5.0
467694;M;Yes;56;Yes;Executive;0.0;High;2.0;Cat_6;0.0;2.0
467699;F;Yes;29;Yes;Doctor;0.0;Average;2.0;Cat_4;0.0;2.0
467705;M;Yes;31;Yes;Artist;;Low;2.0;Cat_6;2.552586938083121;2.0
467706;F;Yes;35;Yes;Artist;;Average;4.0;Cat_6;2.552586938083121;4.0
467707;M;Yes;89;Yes;Lawyer;7.0;High;2.0;Cat_6;7.0;2.0
467710;F;No;38;Yes;Artist;9.0;Low;4.0;Cat_6;9.0;4.0
467715;M;Yes;45;Yes;Executive;4.0;High;3.0;Cat_6;4.0;3.0
467721;M;No;37;Yes;Entertainment;0.0;Low;1.0;Cat_4;0.0;1.0
467723;M;Yes;74;No;Executive;1.0;Low;7.0;Cat_6;1.0;7.0
467726;M;Yes;82;Yes;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
467727;M;Yes;53;Yes;Artist;7.0;High;4.0;Cat_3;7.0;4.0
467728;F;Yes;43;No;Engineer;0.0;High;5.0;Cat_6;0.0;5.0
467729;M;Yes;62;Yes;Entertainment;2.0;Average;6.0;Cat_6;2.0;6.0
467733;M;Yes;56;No;Executive;8.0;High;3.0;Cat_6;8.0;3.0
467734;M;Yes;88;Yes;Lawyer;3.0;High;2.0;Cat_6;3.0;2.0
467735;M;No;28;Yes;Doctor;0.0;Low;2.0;Cat_6;0.0;2.0
467737;F;Yes;51;Yes;Entertainment;5.0;Average;2.0;Cat_6;5.0;2.0
467739;F;Yes;60;No;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
467740;M;No;19;No;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
467741;M;No;23;No;Healthcare;1.0;Low;3.0;Cat_4;1.0;3.0
467749;M;No;20;No;Healthcare;0.0;Low;9.0;Cat_7;0.0;9.0
467763;F;No;50;Yes;Artist;1.0;Low;1.0;Cat_2;1.0;1.0
467767;F;No;21;No;Marketing;4.0;Low;4.0;Cat_6;4.0;4.0
467768;M;Yes;62;Yes;Doctor;0.0;Average;2.0;Cat_6;0.0;2.0
467769;F;No;36;Yes;Doctor;1.0;Low;1.0;Cat_3;1.0;1.0
467772;F;No;31;No;Marketing;0.0;Low;2.0;Cat_6;0.0;2.0
467779;M;Yes;52;Yes;Doctor;4.0;Average;3.0;Cat_6;4.0;3.0
467789;M;No;20;No;Healthcare;1.0;Low;5.0;Cat_6;1.0;5.0
467798;F;No;23;No;Unknown;;Low;2.0;Cat_6;2.552586938083121;2.0
467802;F;Yes;48;Yes;Artist;1.0;High;5.0;Cat_6;1.0;5.0
467803;F;Yes;40;Yes;Entertainment;6.0;Average;2.0;Cat_6;6.0;2.0
467806;M;Yes;55;Yes;Artist;1.0;High;2.0;Cat_6;1.0;2.0
467808;F;Yes;62;Yes;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
